,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
2223,0.72695297,0.6872937,0.5954455,0.6119255,0.64499736,0.64331067,1.0,2019-12-26
2224,0.7736045,0.70819926,0.5885664,0.6005089,0.6492808,0.6411381,1.0000001,2020-02-09
2225,0.731241,0.6780263,0.5833608,0.5936747,0.6430348,0.6395308,1.0,2020-02-18
2226,0.73698217,0.69196296,0.59873253,0.60210603,0.64415145,0.6296207,0.9999999,2020-01-16
2227,0.7381034,0.69197005,0.5782991,0.6294636,0.668153,0.66278183,1.0000001,2020-02-23
2228,0.78718436,0.74532205,0.6762722,0.66365945,0.70546246,0.6928246,1.0000002,2020-02-17
2229,0.7494581,0.7050779,0.5804508,0.593907,0.6404693,0.6365417,1.0000002,2019-12-15
2230,0.7819801,0.71913886,0.59837043,0.6078269,0.6535656,0.649654,1.0000002,2019-12-14
2231,0.77657986,0.7343475,0.65039784,0.6418568,0.68277115,0.6821563,1.0,2020-01-10
2232,0.73214334,0.6795495,0.5578477,0.57321405,0.6040752,0.62300646,0.99999994,2020-02-16
2233,0.73377115,0.68032575,0.58138674,0.59380674,0.63664114,0.65233266,0.99999976,2020-01-11
2234,0.71980894,0.67526376,0.56941044,0.60680974,0.651168,0.61710465,0.99999964,2019-12-23
2235,0.74412775,0.69782424,0.5749188,0.5857495,0.63088596,0.6368598,0.99999994,2019-12-26
2236,0.76080805,0.7167605,0.6129882,0.64400387,0.683562,0.68752515,1.0,2020-02-09
2237,0.7418936,0.69643974,0.591056,0.5969484,0.6572681,0.63150036,1.0000004,2020-02-18
2238,0.75167835,0.6922939,0.6095269,0.6192738,0.6538666,0.6493599,1.0,2020-01-16
2239,0.75980854,0.7252332,0.5930527,0.6064973,0.6484859,0.6364691,1.0000001,2020-02-23
2240,0.7420779,0.6883999,0.61661524,0.5841551,0.6303523,0.6170112,0.9999999,2020-02-17
2241,0.7432058,0.700503,0.5752848,0.575607,0.63023305,0.6201149,1.0000002,2019-12-15
2242,0.774569,0.7352262,0.6197791,0.62122357,0.66639805,0.67140484,1.0000001,2019-12-14
2243,0.80043924,0.76574934,0.6615083,0.6524738,0.701349,0.69824004,1.0,2020-01-10
2244,0.76228356,0.70674115,0.58727056,0.59526527,0.64165956,0.6438886,1.0000002,2020-02-16
2245,0.7413678,0.6923581,0.5583676,0.5793345,0.6275802,0.61138797,0.99999994,2020-01-11
2246,0.7604268,0.7036358,0.63428307,0.62293184,0.66655767,0.65147793,0.9999998,2019-12-23
2247,0.72683066,0.686308,0.59852195,0.5902103,0.64312124,0.63472164,0.99999994,2019-12-26
2248,0.7296266,0.68058926,0.573685,0.5782885,0.6232395,0.6090125,1.0000002,2020-02-09
2249,0.7574351,0.70385957,0.56808805,0.5974818,0.63617045,0.6362144,1.0000002,2020-02-18
2250,0.7472081,0.71644783,0.62330115,0.6003782,0.6556049,0.66740805,1.0,2020-01-16
2251,0.754264,0.70354223,0.6221073,0.6003068,0.6491785,0.6350893,1.0,2020-02-23
2252,0.74650943,0.7061285,0.5982285,0.62699556,0.6569637,0.6543894,1.0000002,2020-02-17
2253,0.7645311,0.716208,0.59324276,0.5898591,0.63907665,0.64241326,1.0,2019-12-15
2254,0.7549708,0.72425735,0.59222484,0.6290252,0.6661602,0.69061303,0.9999998,2020-01-10
2255,0.7372918,0.6939788,0.5740625,0.6115928,0.64556557,0.63536847,0.99999994,2020-02-16
2256,0.7466539,0.7189007,0.5808564,0.57796204,0.6309495,0.63408047,1.0000001,2020-01-11
2257,0.7624037,0.70803845,0.6299661,0.6205355,0.666579,0.6647315,0.9999999,2019-12-23
2258,0.753825,0.70799065,0.62574863,0.62395096,0.6654493,0.66180396,1.0000001,2019-12-26
2259,0.7478721,0.7044601,0.5924251,0.5967704,0.6441822,0.6453891,1.0000001,2020-02-09
2260,0.7436573,0.70193183,0.60825616,0.6360517,0.67993456,0.67493695,0.99999994,2020-02-18
2261,0.72902775,0.6842507,0.58326066,0.5985125,0.64246917,0.63038784,0.9999999,2020-01-16
2262,0.79279244,0.7527207,0.65601635,0.6467258,0.6873672,0.6854846,1.0,2020-02-23
2263,0.7208991,0.67712116,0.5730821,0.5940764,0.6431865,0.630051,1.0000001,2020-02-17
2264,0.7454278,0.696,0.5884682,0.6145763,0.6524534,0.6472722,1.0,2019-12-14
2265,0.7546715,0.72039187,0.6163214,0.61743057,0.66288275,0.66946054,0.9999999,2019-12-15
2266,0.7668643,0.7324147,0.6068673,0.58498275,0.6365707,0.6387031,1.0,2020-01-10
2267,0.7477666,0.7096833,0.5755966,0.61411846,0.648534,0.64775395,1.0,2020-02-16
2268,0.7566464,0.7268329,0.5856319,0.5944314,0.63540876,0.63290036,1.0000001,2020-01-11
2269,0.7469479,0.69487,0.56770074,0.56678736,0.6239183,0.6209024,1.0,2019-12-23
2270,0.7369179,0.69517416,0.5978486,0.57617325,0.6291201,0.62518716,1.0,2019-12-26
2271,0.75712246,0.72119296,0.6226857,0.625864,0.67981094,0.68667036,1.0000002,2020-02-09
2272,0.722172,0.67268753,0.5806792,0.59649706,0.6650936,0.62441397,1.0,2020-02-18
2273,0.7350775,0.692827,0.579754,0.61936325,0.6603439,0.6571902,0.99999994,2020-01-16
2274,0.735321,0.6936471,0.60087526,0.6051798,0.65082335,0.63731086,0.9999998,2020-02-23
2275,0.7314997,0.67701185,0.5806244,0.5504471,0.612436,0.6015445,1.0000001,2019-12-14
2276,0.75941646,0.71015894,0.60042554,0.59463257,0.64976346,0.637938,1.0000002,2019-12-15
2277,0.759178,0.7230958,0.59591645,0.5982965,0.6433447,0.637936,0.99999994,2020-01-10
2278,0.7862866,0.745381,0.63697314,0.6548257,0.69519925,0.6974746,1.0,2020-02-16
2279,0.77185917,0.72163767,0.63345265,0.6325568,0.6886555,0.6671915,0.9999999,2020-01-11
2280,0.7281903,0.67004216,0.5438924,0.58474207,0.62324685,0.6238197,1.0,2019-12-23
2281,0.720054,0.6660612,0.5900574,0.60076654,0.6517552,0.629501,0.9999998,2019-12-26
2282,0.7642306,0.7196939,0.6257143,0.6122242,0.663571,0.66241014,1.0,2020-02-09
2283,0.74199677,0.6852013,0.6114377,0.6065844,0.6539539,0.6368252,1.0000001,2020-02-18
2284,0.7442184,0.70155287,0.5724503,0.6010552,0.6332682,0.6275429,1.0,2020-01-16
2285,0.7137815,0.6671622,0.55233985,0.5734132,0.6178818,0.6238696,1.0,2020-02-23
2286,0.71861815,0.6664627,0.5672076,0.5875472,0.6172639,0.6046891,0.99999994,2020-02-17
2287,0.74670607,0.7026471,0.60539323,0.6165668,0.65189874,0.67583495,1.0,2019-12-14
2288,0.7612586,0.7146349,0.59668875,0.6116679,0.6508348,0.6515969,0.9999999,2019-12-15
2289,0.72110665,0.67393374,0.5685909,0.5589888,0.6360438,0.60231984,0.99999994,2020-01-10
2290,0.7590946,0.71549916,0.59472924,0.5852332,0.64541376,0.6388378,1.0000002,2020-02-16
2291,0.76131535,0.72308934,0.6316978,0.63044107,0.6815192,0.68310773,0.99999976,2020-01-11
2292,0.75690067,0.7149923,0.61054236,0.64544576,0.6809346,0.6782497,1.0,2019-12-23
2293,0.7453105,0.6890304,0.61286855,0.6181636,0.66050535,0.65514314,0.9999999,2019-12-26
2294,0.75711757,0.7106856,0.6171163,0.6427355,0.66923124,0.66842926,1.0,2020-02-09
2295,0.75454545,0.70395637,0.5809113,0.6159862,0.6636228,0.6601,1.0000002,2020-02-18
2296,0.72975385,0.6911434,0.5887461,0.63398397,0.6691301,0.6575179,1.0000002,2020-01-16
2297,0.742133,0.69129974,0.6194205,0.59464395,0.6554473,0.6380881,1.0,2020-02-23
2298,0.73790574,0.6979403,0.56062007,0.5986719,0.6337124,0.62694037,0.9999999,2020-02-17
2299,0.7361376,0.68078464,0.60859334,0.58980083,0.6435727,0.6242686,1.0,2019-12-14
2300,0.7314439,0.68098474,0.55174816,0.5557483,0.5992325,0.6018647,1.0000002,2019-12-15
2301,0.75164664,0.7056446,0.6210549,0.6166382,0.6579352,0.66254234,1.0000001,2020-01-10
2302,0.758464,0.70764613,0.5882366,0.5925407,0.64781356,0.631579,1.0,2020-02-16
2303,0.7367741,0.6744494,0.5635433,0.5658597,0.60902274,0.6188755,1.0000002,2020-01-11
2304,0.7655569,0.71893907,0.63117325,0.62701964,0.6716085,0.6694442,0.9999999,2019-12-23
2305,0.7618341,0.72138375,0.6136043,0.60993934,0.6600803,0.6541368,1.0,2019-12-26
2306,0.7497442,0.70014626,0.6074242,0.6352469,0.66855323,0.65815294,1.0,2020-02-09
2307,0.7725221,0.7276195,0.6298666,0.6296464,0.6735685,0.66729677,0.99999994,2020-02-18
2308,0.7573136,0.7154848,0.6099793,0.6377544,0.6799258,0.6733824,1.0,2020-01-16
2309,0.7579663,0.7103701,0.5941602,0.61709464,0.6625159,0.6548282,1.0,2020-02-23
2310,0.7701086,0.7340487,0.6325729,0.6333787,0.6840992,0.68286246,0.9999998,2020-02-17
2311,0.74919534,0.7112706,0.59872174,0.5888946,0.6378453,0.6359346,1.0,2019-12-14
2312,0.74511313,0.6977958,0.5690068,0.56299555,0.61643684,0.6144934,0.9999999,2019-12-15
2313,0.798754,0.76927316,0.6242094,0.6371071,0.6738852,0.67236185,1.0,2020-01-10
2314,0.7372694,0.7013461,0.5790966,0.6034442,0.63737476,0.6439642,1.0,2020-02-16
2315,0.77693176,0.7495284,0.6109142,0.60110146,0.6475336,0.63971233,1.0,2020-01-11
2316,0.75521135,0.7057512,0.5986388,0.60090315,0.64469993,0.6395837,0.9999999,2019-12-23
2317,0.766043,0.6998298,0.5886643,0.59738886,0.6412154,0.6325541,0.99999994,2019-12-26
2318,0.74306864,0.7092126,0.6093579,0.61090463,0.66966915,0.68187535,1.0,2020-02-09
2319,0.7527647,0.7199805,0.5902686,0.62546015,0.6720347,0.6842077,1.0,2020-02-18
2320,0.7590861,0.70253515,0.6041881,0.60214907,0.6530656,0.6511703,0.9999999,2020-01-16
2321,0.74030906,0.6856948,0.5868683,0.5953262,0.63324946,0.6323346,1.0000001,2020-02-23
2322,0.7349867,0.68343633,0.5884872,0.6175903,0.65956044,0.6450082,0.9999999,2020-02-17
2323,0.75553644,0.719121,0.60800564,0.6442927,0.6806098,0.66963613,0.9999999,2019-12-14
2324,0.7430103,0.6904278,0.5709122,0.5973164,0.6382893,0.6501351,0.9999998,2019-12-15
2325,0.74016416,0.6873518,0.59731114,0.6057843,0.64487195,0.6469629,0.99999976,2020-01-10
2326,0.7623349,0.7401159,0.6121628,0.6035771,0.64708316,0.6398221,1.0000002,2020-02-16
2327,0.76115835,0.7223914,0.5944768,0.61278546,0.64717525,0.6508572,1.0000001,2020-01-11
2328,0.7552953,0.7038829,0.58002996,0.57499325,0.6278445,0.62297535,1.0000001,2019-12-23
2329,0.7718935,0.7098572,0.5797423,0.58764285,0.637684,0.63806677,1.0,2019-12-26
2330,0.73847604,0.69601566,0.56867623,0.61154735,0.6532852,0.6610918,1.0,2020-02-09
2331,0.7555851,0.71287346,0.6096411,0.60166454,0.6512139,0.6388024,1.0000001,2020-02-18
2332,0.7473357,0.7000966,0.57978207,0.6165725,0.65104187,0.65615463,1.0000001,2020-01-16
2333,0.7476625,0.6946763,0.6246452,0.6096817,0.65736055,0.64318407,0.9999999,2020-02-23
2334,0.76910603,0.71837896,0.61429906,0.63512474,0.6733861,0.6818763,1.0,2020-02-17
2335,0.73924255,0.6888319,0.58289236,0.585327,0.63698363,0.6383164,1.0,2019-12-14
2336,0.7612577,0.7318834,0.5887929,0.6049769,0.6384605,0.6457943,1.0,2019-12-15
2337,0.7413846,0.68790567,0.6095585,0.60579705,0.639519,0.63935864,1.0000002,2020-01-10
2338,0.7315291,0.68213624,0.61199105,0.6106852,0.66073084,0.6356118,0.99999976,2020-02-16
2339,0.7620518,0.7167356,0.60347056,0.60101044,0.6468277,0.6412937,0.9999999,2020-01-11
2340,0.73808455,0.7009715,0.59052444,0.62883544,0.68444777,0.6643603,0.99999994,2019-12-23
2341,0.7620535,0.71183336,0.628646,0.6121211,0.6635038,0.6569026,1.0,2019-12-26
2342,0.74156225,0.70033824,0.60551906,0.6696142,0.6884109,0.673399,0.99999994,2020-02-09
2343,0.75652146,0.7241461,0.5995411,0.6305615,0.67193633,0.6648196,0.9999998,2020-02-18
2344,0.72430766,0.6932089,0.5913693,0.6093676,0.6613792,0.63976943,1.0000001,2020-01-16
2345,0.7413311,0.692037,0.6074039,0.6193561,0.6654029,0.66051507,0.99999976,2020-02-23
2346,0.75674355,0.7144934,0.6205797,0.63088804,0.6745438,0.6705859,1.0,2020-02-17
2347,0.7561705,0.71838427,0.59489083,0.6048016,0.6420232,0.6475218,1.0,2019-12-14
2348,0.73821485,0.7024087,0.5729618,0.63006926,0.645833,0.65367115,1.0,2019-12-15
2349,0.7696584,0.7194192,0.6006489,0.60511196,0.6460765,0.6445521,1.0,2020-01-10
2350,0.7396185,0.68613863,0.555397,0.55887836,0.60746944,0.60775024,0.99999994,2020-02-16
2351,0.7519897,0.69636625,0.57916117,0.58547354,0.6423145,0.6347971,1.0,2020-01-11
2352,0.74261606,0.6989586,0.6023626,0.62190455,0.67327815,0.67427063,1.0000001,2019-12-23
2353,0.74634826,0.69296527,0.6161276,0.6021757,0.6534314,0.6404104,1.0000002,2019-12-26
2354,0.7770952,0.72703135,0.6346702,0.60586226,0.6600846,0.65351105,0.99999994,2020-02-09
2355,0.7390466,0.69114465,0.62135273,0.5781075,0.6250381,0.6141055,0.99999976,2020-02-18
2356,0.72761947,0.6746547,0.5514673,0.6077291,0.6368476,0.6208169,0.99999994,2020-01-16
2357,0.7653849,0.71661067,0.6420281,0.6281647,0.67629725,0.650017,1.0000001,2020-02-23
2358,0.70853776,0.6694983,0.5521506,0.59088314,0.6393694,0.61422586,1.0000001,2020-02-17
2359,0.73304003,0.7002832,0.6093545,0.6039483,0.6619424,0.658953,1.0,2019-12-14
2360,0.7366703,0.6904433,0.5619097,0.5661304,0.61001396,0.61439776,1.0,2019-12-15
2361,0.728516,0.67691576,0.5922297,0.6102141,0.66143084,0.6494218,1.0000001,2020-01-10
2362,0.745355,0.7029886,0.56719434,0.5936887,0.6285746,0.6317345,0.9999999,2020-02-16
2363,0.7865077,0.73512954,0.63207954,0.64854085,0.6855465,0.6909762,1.0000001,2020-01-11
2364,0.75256854,0.7207645,0.6015972,0.6522316,0.6728003,0.67943287,1.0,2019-12-23
2365,0.7318448,0.69266075,0.6075654,0.5975688,0.64507437,0.63756406,1.0,2019-12-26
2366,0.7467998,0.69897324,0.5714391,0.57052636,0.62352145,0.6229924,1.0000004,2020-02-18
2367,0.7364353,0.6812278,0.6141175,0.6069852,0.6463089,0.6396083,1.0000001,2020-01-16
2368,0.7476126,0.7119315,0.61138916,0.61800134,0.6536715,0.6553608,1.0,2020-02-23
2369,0.78433514,0.7413585,0.6656753,0.65588015,0.700091,0.68417525,1.0,2020-02-17
2370,0.7647072,0.71827734,0.64044404,0.63879573,0.68495405,0.6625111,1.0,2019-12-14
2371,0.7649902,0.71748555,0.60274994,0.61496043,0.6694536,0.6535404,1.0,2019-12-15
2372,0.7380771,0.69061965,0.55009866,0.5686782,0.61045146,0.60847694,1.0,2020-02-22
2373,0.7667835,0.7022505,0.58023465,0.59865,0.63644105,0.64417744,0.9999999,2020-02-16
2374,0.7605977,0.7227659,0.5900282,0.61094123,0.641086,0.6404081,1.0,2020-01-11
2375,0.7265382,0.6899119,0.56816816,0.6115582,0.6584928,0.65104413,1.0000002,2019-12-23
2376,0.7895722,0.7489971,0.646684,0.6439086,0.6955502,0.69034654,1.0000001,2020-02-09
2377,0.7540508,0.70636094,0.6090212,0.6166239,0.6636114,0.6561068,0.9999999,2019-12-26
2378,0.740819,0.71200144,0.56670785,0.6247927,0.67055166,0.65827733,1.0,2020-02-18
2379,0.7661201,0.7153106,0.59087574,0.6051799,0.6524334,0.65015376,1.0,2020-01-16
2380,0.7230421,0.6797186,0.55730855,0.60226846,0.6287247,0.62917453,0.9999999,2020-02-23
2381,0.7356052,0.7048296,0.5735519,0.57701725,0.6249295,0.6232846,0.99999994,2020-01-18
2382,0.75219655,0.70190537,0.59476364,0.59909093,0.6457122,0.64480674,0.9999999,2019-12-24
2383,0.7214489,0.676725,0.5368198,0.5901902,0.6291616,0.62618136,0.9999999,2019-12-15
2384,0.7229183,0.6690444,0.5730358,0.5667024,0.6229607,0.6207144,0.9999999,2020-02-22
2385,0.7770224,0.7151879,0.5960227,0.5978746,0.64670944,0.6409275,0.99999994,2020-02-16
2386,0.7706485,0.7235178,0.61387134,0.6212014,0.671577,0.6687081,0.9999999,2019-12-25
2387,0.7384464,0.6836107,0.5734614,0.5726867,0.6194631,0.6221386,1.0000001,2019-12-13
2388,0.78081137,0.7214341,0.5898279,0.6140442,0.6509,0.64992404,1.0,2020-02-09
2389,0.7471968,0.6958735,0.57284427,0.56976783,0.62476194,0.6172389,1.0,2019-12-16
2390,0.7432188,0.70696086,0.5946001,0.63218653,0.6670133,0.65846753,0.9999999,2020-02-18
2391,0.74872565,0.7043542,0.60015905,0.61500955,0.653406,0.65719134,1.0,2020-01-07
2392,0.73486215,0.67781544,0.5803167,0.60493296,0.6616894,0.6346962,1.0,2019-12-09
2393,0.7718036,0.7105571,0.6001048,0.56932724,0.636019,0.6171224,0.99999976,2020-01-18
2394,0.74468225,0.7051692,0.57623595,0.5990539,0.6389871,0.6410287,1.0000002,2019-12-24
2395,0.7863896,0.741306,0.6308612,0.6360476,0.6787418,0.6669475,1.0000001,2019-12-31
2396,0.74170566,0.6973645,0.59227455,0.5964173,0.6595663,0.6475959,0.9999999,2020-02-22
2397,0.7534008,0.7021395,0.59869874,0.59370005,0.63499033,0.6285068,1.0,2020-02-16
2398,0.72960186,0.68606734,0.576725,0.583221,0.6321406,0.63210946,0.99999994,2019-12-25
2399,0.73164535,0.68439955,0.5688148,0.57874906,0.6356814,0.61926746,1.0000002,2019-12-13
2400,0.74841136,0.7081319,0.61028564,0.570863,0.6252872,0.6215465,0.9999999,2020-02-09
2401,0.7280913,0.67076135,0.5794743,0.6325658,0.6366136,0.6349144,0.9999999,2019-12-16
2402,0.7716514,0.72336817,0.5953386,0.6040267,0.65360546,0.6440385,0.99999994,2019-12-07
2403,0.7921675,0.75767004,0.6562368,0.6394398,0.6831168,0.6806229,1.0000001,2020-01-07
2404,0.7263899,0.6742406,0.5687766,0.5862428,0.65157133,0.64440256,0.9999998,2019-12-09
2405,0.74501264,0.6961755,0.5779984,0.5966456,0.64120686,0.62492645,1.0,2020-01-18
2406,0.73168933,0.69204867,0.5903324,0.61909354,0.6601151,0.6382446,0.9999998,2019-12-24
2407,0.7830074,0.7345482,0.6404487,0.6573268,0.6964994,0.68799055,0.99999994,2019-12-31
2408,0.753338,0.7013817,0.5855685,0.6084832,0.64075863,0.62878186,1.0,2020-02-22
2409,0.7506075,0.70724803,0.5780876,0.5834596,0.6208569,0.6258038,0.99999994,2020-02-16
2410,0.7197545,0.665359,0.5525001,0.58596945,0.6169441,0.6156972,0.9999999,2019-12-25
2411,0.7614524,0.7247331,0.627443,0.6175473,0.6654794,0.6586604,1.0,2019-12-13
2412,0.7701909,0.7391154,0.62936085,0.61277676,0.6608858,0.65854895,1.0000001,2020-02-09
2413,0.7536037,0.7066986,0.6145736,0.6185757,0.66404414,0.6553743,1.0000001,2019-12-16
2414,0.7411792,0.70465994,0.5920307,0.619532,0.6530931,0.6472744,1.0,2019-12-07
2415,0.7166963,0.6828816,0.55773246,0.58920336,0.63219833,0.63605064,0.9999998,2020-01-07
2416,0.7613323,0.7279404,0.6303437,0.6326153,0.6825302,0.703407,0.99999994,2019-12-09
2417,0.7582141,0.7013203,0.59794515,0.6030759,0.64652276,0.64838296,1.0,2020-01-18
2418,0.7325554,0.6990914,0.5924381,0.5972223,0.65651697,0.6403414,1.0,2019-12-24
2419,0.71392816,0.6728488,0.561561,0.59582573,0.64602226,0.6176766,1.0,2019-12-31
2420,0.7374073,0.68780124,0.5764315,0.58953196,0.6268064,0.6117424,0.9999999,2020-02-22
2421,0.7363454,0.6716167,0.5388143,0.5621934,0.59324396,0.6050116,1.0,2020-02-16
2422,0.75021017,0.70502335,0.5829826,0.61977774,0.6624607,0.6592245,1.0,2019-12-25
2423,0.73164535,0.68439955,0.5688148,0.57874906,0.6356814,0.61926746,1.0000002,2019-12-13
2424,0.7422384,0.70358783,0.5677647,0.57169825,0.6147592,0.6079529,1.0,2020-02-09
2425,0.7576854,0.72106814,0.61059177,0.65190053,0.68091226,0.67535233,1.0000002,2019-12-16
2426,0.70395637,0.664997,0.5513613,0.5660649,0.6167282,0.6285875,0.99999994,2019-12-07
2427,0.74320424,0.7124142,0.5966577,0.61603004,0.6614275,0.6435621,0.99999976,2020-01-07
2428,0.7458236,0.69399977,0.58940923,0.63277406,0.6777464,0.67503864,1.0,2019-12-09
2429,0.76273847,0.7239284,0.59768945,0.59936535,0.64502466,0.65453136,1.0,2020-01-18
2430,0.7628617,0.7263907,0.59682953,0.6351662,0.6716491,0.6838569,1.0,2019-12-24
2431,0.7139659,0.6742184,0.56559145,0.58567125,0.63865185,0.6216558,1.0000002,2019-12-31
2432,0.7592917,0.71761477,0.6155144,0.5932021,0.64429754,0.6464262,0.9999999,2020-02-22
2433,0.7460045,0.7025839,0.59826577,0.62075424,0.6552459,0.6594229,0.99999994,2020-02-16
2434,0.72960186,0.68606734,0.576725,0.583221,0.6321406,0.63210946,0.99999994,2019-12-25
2435,0.76437116,0.7240325,0.6264073,0.63829994,0.6776091,0.67432487,1.0000005,2019-12-13
2436,0.74927187,0.7087256,0.609431,0.5822863,0.64486957,0.6391858,1.0,2020-02-09
2437,0.7361536,0.673993,0.59688103,0.64181066,0.63473856,0.6362746,1.0,2019-12-16
2438,0.7287296,0.6847309,0.5606912,0.5882567,0.6319988,0.6151589,0.9999999,2019-12-07
2439,0.76733506,0.7302675,0.650526,0.65940964,0.7041259,0.69102705,0.99999994,2020-01-07
2440,0.76828635,0.7373597,0.63896716,0.6590686,0.6840993,0.6756407,0.9999999,2019-12-09
2441,0.73505676,0.68973684,0.5932214,0.6064667,0.65133536,0.6370021,1.0,2020-01-18
2442,0.74033934,0.69250476,0.6110127,0.5992037,0.6602516,0.6402532,1.0,2019-12-24
2443,0.74293333,0.7059466,0.5900237,0.6036662,0.6456793,0.6515372,0.99999976,2019-12-31
2444,0.7485684,0.7102042,0.60981184,0.61322033,0.6755641,0.661098,1.0,2020-02-22
2445,0.7337738,0.6920191,0.5877007,0.5641049,0.6210481,0.6184736,1.0,2020-02-16
2446,0.7341199,0.6954609,0.56796306,0.59965897,0.6437886,0.6417892,0.99999994,2019-12-25
2447,0.7367079,0.7010051,0.5870605,0.61509776,0.66451275,0.6603822,1.0,2019-12-13
2448,0.75632024,0.7097917,0.632901,0.6305376,0.68783975,0.67608154,1.0,2020-02-09
2449,0.74311626,0.7008813,0.59473455,0.6341131,0.6725844,0.6513885,0.99999994,2019-12-16
2450,0.72868574,0.68643224,0.5663432,0.57330275,0.62686485,0.62455696,1.0,2019-12-07
2451,0.736068,0.6953507,0.57419854,0.5821433,0.63456553,0.640739,0.9999998,2020-01-07
2452,0.73648465,0.6796299,0.5561256,0.54987174,0.5988344,0.59699667,0.99999994,2019-12-09
2453,0.7433727,0.6990869,0.601282,0.628538,0.67666197,0.67619145,1.0000001,2020-01-18
2454,0.723753,0.6834981,0.57991177,0.60017204,0.6408162,0.6318679,0.9999999,2019-12-24
2455,0.74453527,0.70597976,0.59375906,0.6172575,0.6574298,0.66994417,1.0,2019-12-31
2456,0.74039745,0.70149153,0.58853215,0.5883024,0.6370658,0.6388823,1.0,2020-02-22
2457,0.75065655,0.7051235,0.59327334,0.62380457,0.6535183,0.6591889,0.9999999,2020-02-16
2458,0.7212717,0.67129445,0.5337844,0.5970601,0.6199904,0.6171694,1.0,2019-12-25
2459,0.7383026,0.6913594,0.57772744,0.6181348,0.6556207,0.6415763,0.9999999,2019-12-13
2460,0.7392967,0.69783777,0.61243486,0.6260697,0.67156684,0.6590149,0.99999994,2020-02-09
2461,0.74787056,0.69891787,0.5910133,0.607008,0.648894,0.6348697,1.0,2019-12-16
2462,0.7713259,0.7353967,0.6423482,0.6458541,0.68925476,0.6969278,1.0000001,2019-12-07
2463,0.7504601,0.69834006,0.60300887,0.62592256,0.6477062,0.6537615,1.0000002,2020-01-07
2464,0.7067714,0.67360723,0.5487685,0.59101814,0.63498926,0.6403506,1.0,2019-12-09
2465,0.7335851,0.6863166,0.5914533,0.59205735,0.6346991,0.63504285,0.9999999,2020-01-18
2466,0.7703637,0.7153406,0.64486897,0.65129375,0.6852443,0.6808167,1.0000001,2019-12-24
2467,0.7374525,0.6910176,0.5585593,0.58123314,0.6255951,0.6328282,1.0,2019-12-31
2468,0.7583742,0.71861356,0.60063004,0.60700524,0.6511882,0.6419693,1.0000002,2020-02-22
2469,0.7636493,0.73315054,0.6258344,0.6162345,0.6677917,0.66140074,0.99999994,2020-02-16
2470,0.75089973,0.6976184,0.596309,0.6130182,0.6547414,0.64505196,1.0000001,2019-12-25
2471,0.7529498,0.7211591,0.59390676,0.6024931,0.6526333,0.6510698,0.9999998,2019-12-13
2472,0.75988626,0.71630263,0.60264635,0.6130525,0.6654526,0.6756815,0.9999999,2020-02-09
2473,0.7534917,0.7223287,0.6107392,0.61644477,0.6514716,0.651481,0.9999999,2019-12-16
2474,0.7514377,0.72245204,0.62274134,0.6162545,0.67614675,0.65038145,1.0000001,2019-12-07
2475,0.7080247,0.6639941,0.546957,0.58033496,0.6275567,0.62108,0.9999999,2020-01-07
2476,0.74523205,0.7015876,0.590517,0.6230041,0.64712435,0.6299377,0.99999994,2019-12-09
2477,0.7388606,0.6947921,0.55761856,0.56334615,0.61815464,0.61880237,1.0,2020-01-18
2478,0.7703637,0.7153406,0.64486897,0.65129375,0.6852443,0.6808167,1.0000001,2019-12-24
2479,0.76603013,0.7268554,0.6162819,0.6298382,0.6753508,0.6730116,1.0,2019-12-31
2480,0.76486236,0.7108272,0.573814,0.5962529,0.64020646,0.62931216,0.99999994,2020-02-22
2481,0.72625107,0.6824461,0.5492682,0.5530579,0.60623944,0.5892622,1.0000002,2020-02-16
2482,0.77324396,0.7383882,0.6157166,0.63507164,0.6813774,0.68146765,1.0,2019-12-25
2483,0.7355742,0.68416524,0.6219773,0.5786611,0.62602395,0.6072128,1.0000001,2019-12-13
2484,0.74273634,0.70397615,0.6005758,0.5777898,0.63387716,0.63188696,1.0000001,2020-02-09
2485,0.7311411,0.67852056,0.5785433,0.6219182,0.65919936,0.6790188,1.0,2019-12-16
2486,0.7731267,0.7149251,0.5817268,0.60807955,0.6536175,0.65121126,0.9999999,2019-12-07
2487,0.747913,0.70252883,0.59962344,0.6284158,0.6449716,0.63958794,1.0000002,2020-01-07
2488,0.7809429,0.7386066,0.6507215,0.6422265,0.6892993,0.6820064,0.9999999,2019-12-09
2489,0.7301471,0.680458,0.5954826,0.59844464,0.64615196,0.645903,1.0,2020-01-18
2490,0.7629839,0.7170061,0.63540316,0.6322891,0.6762221,0.6677139,0.9999999,2019-12-24
2491,0.7406253,0.6947483,0.5845616,0.614619,0.654902,0.6567068,0.9999997,2019-12-31
2492,0.7374153,0.6931029,0.5740653,0.57909656,0.61786956,0.61572427,1.0,2020-02-22
2493,0.7886336,0.7466174,0.618379,0.6226206,0.67186844,0.6665021,1.0000001,2020-02-16
2494,0.7158263,0.67830694,0.563467,0.59824795,0.66693825,0.64866537,0.99999994,2019-12-25
2495,0.76258266,0.7153376,0.6270028,0.62665856,0.6681986,0.6664424,1.0,2019-12-13
2496,0.7848347,0.73866844,0.6164124,0.62732947,0.6699565,0.6717045,0.99999994,2020-02-09
